"GrupoEdad","Sexo","PorcCasos","CasosAcum","PorcDef","DefAcum","fecha","CasosDia","DefDia","Casos_14d","Def_14d","Casos_7d","Def_7d","PoblacionCV"
"g70-79","Mujer",6.7,8081,18.8,307,"2021-01-19",279,8,2249,2249,1341,1341,5003769
"g80-89","Mujer",5.7,6880,44.4,725,"2021-01-19",212,19,1962,1962,1149,1149,5003769
"g90 o mas","Mujer",2.3,2800,27.7,452,"2021-01-19",92,11,756,756,470,470,5003769
"g0-9","Hombre",6.7,7571,0,0,"2021-01-20",371,0,2454,2454,1628,1628,5003769
"g10-19","Hombre",10.9,12333,0,0,"2021-01-20",577,0,3963,3963,2528,2528,5003769
"g20-29","Hombre",13.8,15644,0,1,"2021-01-20",562,0,4835,4835,2829,2829,5003769
"g30-39","Hombre",13.7,15610,0.3,7,"2021-01-20",620,0,4655,4655,2805,2805,5003769
"g40-49","Hombre",17.1,19410,1,22,"2021-01-20",828,0,5799,5799,3563,3563,5003769
"g50-59","Hombre",15.2,17241,4.4,95,"2021-01-20",788,3,5331,5331,3257,3257,5003769
"g60-69","Hombre",10.7,12155,13,282,"2021-01-20",507,7,3631,3631,2282,2282,5003769
"g70-79","Hombre",6.9,7868,28.1,612,"2021-01-20",318,17,2235,2235,1398,1398,5003769
"g80-89","Hombre",4.2,4721,39.5,860,"2021-01-20",195,21,1317,1317,828,828,5003769
"g90 o mas","Hombre",1,1108,13.7,298,"2021-01-20",32,10,324,324,185,185,5003769
"g10-19","Mujer",9.9,12486,0.1,1,"2021-01-20",553,0,3963,3963,2469,2469,5003769
"g20-29","Mujer",13.6,17022,0.1,1,"2021-01-20",620,0,5077,5077,3020,3020,5003769
"g30-39","Mujer",14,17588,0.3,5,"2021-01-20",681,0,5082,5082,3116,3116,5003769
"g40-49","Mujer",16.9,21180,0.8,13,"2021-01-20",945,0,6418,6418,3981,3981,5003769
"g50-59","Mujer",15.1,18999,2,34,"2021-01-20",755,1,5838,5838,3565,3565,5003769
"g60-69","Mujer",9.7,12210,5.9,99,"2021-01-20",539,2,3738,3738,2317,2317,5003769
"g70-79","Mujer",6.7,8415,18.7,312,"2021-01-20",334,5,2423,2423,1551,1551,5003769
"g80-89","Mujer",5.7,7136,44.7,748,"2021-01-20",256,23,2081,2081,1260,1260,5003769
"g90 o mas","Mujer",2.3,2876,27.5,459,"2021-01-20",76,7,781,781,482,482,5003769
"g0-9","Hombre",6.7,7858,0,0,"2021-01-21",287,0,2625,2625,1720,1720,5003769
"g10-19","Hombre",10.9,12796,0,0,"2021-01-21",463,0,4245,4245,2703,2703,5003769
"g20-29","Hombre",13.7,16151,0,1,"2021-01-21",507,0,5054,5054,2886,2886,5003769
"g30-39","Hombre",13.7,16191,0.3,7,"2021-01-21",581,0,5027,5027,2989,2989,5003769
"g40-49","Hombre",17.1,20132,1,23,"2021-01-21",722,1,6207,6207,3713,3713,5003769
"g50-59","Hombre",15.2,17892,4.3,96,"2021-01-21",651,1,5694,5694,3458,3458,5003769
"g60-69","Hombre",10.7,12602,12.8,286,"2021-01-21",447,4,3895,3895,2412,2412,5003769
"g70-79","Hombre",6.9,8134,28.1,629,"2021-01-21",266,17,2370,2370,1488,1488,5003769
"g80-89","Hombre",4.1,4886,39.6,885,"2021-01-21",165,25,1418,1418,888,888,5003769
"g90 o mas","Hombre",1,1140,13.8,309,"2021-01-21",32,11,335,335,189,189,5003769
"g10-19","Mujer",10,12964,0.1,1,"2021-01-21",478,0,4221,4221,2647,2647,5003769
"g20-29","Mujer",13.5,17599,0.1,1,"2021-01-21",577,0,5375,5375,3151,3151,5003769
"g30-39","Mujer",14,18163,0.3,5,"2021-01-21",575,0,5387,5387,3241,3241,5003769
"g40-49","Mujer",16.9,21957,0.8,13,"2021-01-21",777,0,6873,6873,4198,4198,5003769
"g50-59","Mujer",15.1,19649,2,34,"2021-01-21",650,0,6204,6204,3716,3716,5003769
"g60-69","Mujer",9.8,12667,6.1,104,"2021-01-21",457,5,4008,4008,2479,2479,5003769
"g70-79","Mujer",6.7,8692,18.4,314,"2021-01-21",277,2,2554,2554,1599,1599,5003769
"g80-89","Mujer",5.7,7347,44.8,766,"2021-01-21",211,18,2191,2191,1315,1315,5003769
"g90 o mas","Mujer",2.3,2957,27.6,473,"2021-01-21",81,14,816,816,499,499,5003769
"g0-9","Hombre",6.7,8207,0,0,"2021-01-22",349,0,2854,2854,1816,1816,5003769
"g10-19","Hombre",10.9,13249,0,0,"2021-01-22",453,0,4454,4454,2731,2731,5003769
"g20-29","Hombre",13.7,16668,0,1,"2021-01-22",517,0,5263,5263,2879,2879,5003769
"g30-39","Hombre",13.7,16713,0.3,7,"2021-01-22",522,0,5234,5234,3009,3009,5003769
"g40-49","Hombre",17.1,20803,1,23,"2021-01-22",671,0,6558,6558,3781,3781,5003769
"g50-59","Hombre",15.2,18516,4.4,100,"2021-01-22",624,4,5968,5968,3555,3555,5003769
"g60-69","Hombre",10.7,13075,12.7,290,"2021-01-22",473,4,4167,4167,2536,2536,5003769
"g70-79","Hombre",6.9,8428,28.2,645,"2021-01-22",294,16,2522,2522,1573,1573,5003769
"g80-89","Hombre",4.1,5035,39.5,903,"2021-01-22",149,18,1471,1471,915,915,5003769
"g90 o mas","Hombre",1,1166,13.9,317,"2021-01-22",26,8,330,330,190,190,5003769
"g10-19","Mujer",10,13432,0.1,1,"2021-01-22",468,0,4437,4437,2703,2703,5003769
"g20-29","Mujer",13.5,18138,0.1,1,"2021-01-22",539,0,5586,5586,3120,3120,5003769
"g30-39","Mujer",14,18756,0.3,5,"2021-01-22",593,0,5671,5671,3306,3306,5003769
"g40-49","Mujer",16.9,22755,0.7,13,"2021-01-22",798,0,7293,7293,4302,4302,5003769
"g50-59","Mujer",15.2,20413,2,35,"2021-01-22",764,1,6595,6595,3882,3882,5003769
"g60-69","Mujer",9.7,13094,6.2,108,"2021-01-22",427,4,4200,4200,2522,2522,5003769
"g70-79","Mujer",6.7,8985,18.3,320,"2021-01-22",293,6,2700,2700,1664,1664,5003769
"g80-89","Mujer",5.6,7572,44.8,785,"2021-01-22",225,19,2238,2238,1346,1346,5003769
"g90 o mas","Mujer",2.3,3038,27.6,483,"2021-01-22",81,10,822,822,507,507,5003769
"g0-9","Hombre",6.8,8460,0,0,"2021-01-23",253,0,2957,2957,1782,1782,5003769
"g10-19","Hombre",10.9,13597,0,0,"2021-01-23",348,0,4498,4498,2615,2615,5003769
"g20-29","Hombre",13.6,16996,0,1,"2021-01-23",328,0,5112,5112,2698,2698,5003769
"g30-39","Hombre",13.7,17109,0.3,7,"2021-01-23",396,0,5176,5176,2898,2898,5003769
"g40-49","Hombre",17,21230,1,23,"2021-01-23",427,0,6464,6464,3640,3640,5003769
"g50-59","Hombre",15.2,18948,4.3,100,"2021-01-23",432,0,5947,5947,3407,3407,5003769
"g60-69","Hombre",10.7,13399,12.6,292,"2021-01-23",324,2,4197,4197,2414,2414,5003769
"g70-79","Hombre",6.9,8635,28.3,654,"2021-01-23",207,9,2527,2527,1521,1521,5003769
"g80-89","Hombre",4.1,5139,39.7,918,"2021-01-23",104,15,1463,1463,871,871,5003769
"g90 o mas","Hombre",1,1187,13.8,320,"2021-01-23",21,3,337,337,175,175,5003769
"g10-19","Mujer",10,13803,0.1,1,"2021-01-23",371,0,4517,4517,2620,2620,5003769
"g20-29","Mujer",13.4,18489,0.1,1,"2021-01-23",351,0,5497,5497,2946,2946,5003769
"g30-39","Mujer",14,19211,0.3,5,"2021-01-23",455,0,5646,5646,3213,3213,5003769
"g40-49","Mujer",16.9,23283,0.7,13,"2021-01-23",528,0,7266,7266,4153,4153,5003769
"g50-59","Mujer",15.2,20911,2,36,"2021-01-23",498,1,6560,6560,3727,3727,5003769
"g60-69","Mujer",9.7,13396,6.1,109,"2021-01-23",302,1,4175,4175,2448,2448,5003769
"g70-79","Mujer",6.7,9197,18.2,324,"2021-01-23",212,4,2708,2708,1594,1594,5003769
"g80-89","Mujer",5.6,7718,44.8,796,"2021-01-23",146,11,2212,2212,1218,1218,5003769
"g90 o mas","Mujer",2.3,3114,27.6,491,"2021-01-23",76,8,843,843,485,485,5003769
"g0-9","Hombre",6.8,8675,0,0,"2021-01-24",215,0,3128,3128,1901,1901,5003769
"g10-19","Hombre",10.9,13897,0,0,"2021-01-24",300,0,4728,4728,2736,2736,5003769
"g20-29","Hombre",13.6,17274,0,1,"2021-01-24",278,0,5268,5268,2799,2799,5003769
"g30-39","Hombre",13.7,17391,0.3,7,"2021-01-24",282,0,5354,5354,3017,3017,5003769
"g40-49","Hombre",17,21623,1,23,"2021-01-24",393,0,6739,6739,3824,3824,5003769
"g50-59","Hombre",15.2,19306,4.4,103,"2021-01-24",358,3,6178,6178,3561,3561,5003769
"g60-69","Hombre",10.7,13654,12.6,295,"2021-01-24",255,3,4364,4364,2548,2548,5003769
"g70-79","Hombre",6.9,8801,28.2,659,"2021-01-24",166,5,2654,2654,1590,1590,5003769
"g80-89","Hombre",4.1,5242,39.6,926,"2021-01-24",103,8,1531,1531,924,924,5003769
"g90 o mas","Hombre",1,1208,13.9,324,"2021-01-24",21,4,347,347,182,182,5003769
"g10-19","Mujer",10,14044,0.1,1,"2021-01-24",241,0,4679,4679,2710,2710,5003769
"g20-29","Mujer",13.4,18761,0.1,1,"2021-01-24",272,0,5645,5645,3036,3036,5003769
"g30-39","Mujer",14,19558,0.3,5,"2021-01-24",347,0,5891,5891,3374,3374,5003769
"g40-49","Mujer",16.9,23699,0.7,13,"2021-01-24",416,0,7552,7552,4351,4351,5003769
"g50-59","Mujer",15.2,21318,2,36,"2021-01-24",407,0,6840,6840,3928,3928,5003769
"g60-69","Mujer",9.7,13655,6.2,111,"2021-01-24",259,2,4350,4350,2535,2535,5003769
"g70-79","Mujer",6.7,9370,18.2,326,"2021-01-24",173,2,2840,2840,1672,1672,5003769
"g80-89","Mujer",5.6,7878,44.9,805,"2021-01-24",160,9,2316,2316,1298,1298,5003769
"g90 o mas","Mujer",2.3,3186,27.6,495,"2021-01-24",72,4,900,900,516,516,5003769
"g0-9","Hombre",6.9,9059,0,0,"2021-01-25",384,0,3432,3432,2175,2175,5003769
"g10-19","Hombre",11,14385,0,0,"2021-01-25",488,0,5117,5117,3061,3061,5003769
"g20-29","Hombre",13.6,17778,0,1,"2021-01-25",504,0,5620,5620,3149,3149,5003769
"g30-39","Hombre",13.7,17901,0.3,7,"2021-01-25",510,0,5715,5715,3398,3398,5003769
"g40-49","Hombre",17.1,22361,1,24,"2021-01-25",738,1,7294,7294,4378,4378,5003769
"g50-59","Hombre",15.2,19896,4.4,106,"2021-01-25",590,3,6602,6602,3988,3988,5003769
"g60-69","Hombre",10.7,14047,12.7,303,"2021-01-25",393,8,4634,4634,2820,2820,5003769
"g70-79","Hombre",6.9,9034,27.9,668,"2021-01-25",233,9,2817,2817,1747,1747,5003769
"g80-89","Hombre",4.1,5425,39.9,955,"2021-01-25",183,29,1678,1678,1057,1057,5003769
"g90 o mas","Hombre",0.9,1231,13.8,331,"2021-01-25",23,7,357,357,195,195,5003769
"g10-19","Mujer",10,14521,0.1,1,"2021-01-25",477,0,5045,5045,3050,3050,5003769
"g20-29","Mujer",13.3,19258,0.1,1,"2021-01-25",497,0,5944,5944,3362,3362,5003769
"g30-39","Mujer",13.9,20118,0.3,5,"2021-01-25",560,0,6283,6283,3793,3793,5003769
"g40-49","Mujer",16.9,24503,0.7,13,"2021-01-25",804,0,8158,8158,4955,4955,5003769
"g50-59","Mujer",15.2,21987,2,37,"2021-01-25",669,1,7329,7329,4393,4393,5003769
"g60-69","Mujer",9.8,14110,6.1,111,"2021-01-25",455,0,4689,4689,2872,2872,5003769
"g70-79","Mujer",6.7,9654,18.1,331,"2021-01-25",284,5,3042,3042,1852,1852,5003769
"g80-89","Mujer",5.6,8124,45,824,"2021-01-25",246,19,2505,2505,1456,1456,5003769
"g90 o mas","Mujer",2.3,3264,27.8,509,"2021-01-25",78,14,965,965,556,556,5003769
"g0-9","Hombre",6.9,9388,0,0,"2021-01-26",329,0,3586,3586,2188,2188,5003769
"g10-19","Hombre",10.9,14838,0,0,"2021-01-26",453,0,5289,5289,3082,3082,5003769
"g20-29","Hombre",13.5,18311,0,1,"2021-01-26",533,0,5823,5823,3229,3229,5003769
"g30-39","Hombre",13.6,18481,0.3,7,"2021-01-26",580,0,6010,6010,3491,3491,5003769
"g40-49","Hombre",17.1,23134,1,24,"2021-01-26",773,0,7684,7684,4552,4552,5003769
"g50-59","Hombre",15.2,20635,4.4,108,"2021-01-26",739,2,6986,6986,4182,4182,5003769
"g60-69","Hombre",10.8,14577,12.4,304,"2021-01-26",530,1,4948,4948,2929,2929,5003769
"g70-79","Hombre",6.9,9360,27.8,679,"2021-01-26",326,11,3015,3015,1810,1810,5003769
"g80-89","Hombre",4.1,5587,40,977,"2021-01-26",162,22,1759,1759,1061,1061,5003769
"g90 o mas","Hombre",0.9,1266,14,342,"2021-01-26",35,11,368,368,190,190,5003769
"g10-19","Mujer",10,15023,0.1,1,"2021-01-26",502,0,5270,5270,3090,3090,5003769
"g20-29","Mujer",13.3,19868,0.1,1,"2021-01-26",610,0,6212,6212,3466,3466,5003769
"g30-39","Mujer",13.9,20815,0.3,5,"2021-01-26",697,0,6681,6681,3908,3908,5003769
"g40-49","Mujer",17,25418,0.7,14,"2021-01-26",915,1,8655,8655,5183,5183,5003769
"g50-59","Mujer",15.2,22780,2,37,"2021-01-26",793,0,7717,7717,4536,4536,5003769
"g60-69","Mujer",9.8,14653,6.1,115,"2021-01-26",543,4,5008,5008,2982,2982,5003769
"g70-79","Mujer",6.7,9997,18.2,342,"2021-01-26",343,11,3257,3257,1916,1916,5003769
"g80-89","Mujer",5.6,8350,44.9,844,"2021-01-26",226,20,2619,2619,1470,1470,5003769
"g90 o mas","Mujer",2.2,3356,27.6,519,"2021-01-26",92,10,1026,1026,556,556,5003769
"g0-9","Hombre",7,9808,0,0,"2021-01-27",420,0,3865,3865,2237,2237,5003769
"g10-19","Hombre",10.9,15340,0,0,"2021-01-27",502,0,5535,5535,3007,3007,5003769
"g20-29","Hombre",13.4,18835,0,1,"2021-01-27",524,0,6020,6020,3191,3191,5003769
"g30-39","Hombre",13.6,19057,0.3,7,"2021-01-27",576,0,6252,6252,3447,3447,5003769
"g40-49","Hombre",17.1,23933,1,25,"2021-01-27",799,1,8086,8086,4523,4523,5003769
"g50-59","Hombre",15.2,21379,4.3,108,"2021-01-27",744,0,7395,7395,4138,4138,5003769
"g60-69","Hombre",10.8,15095,12.6,315,"2021-01-27",518,11,5222,5222,2940,2940,5003769
"g70-79","Hombre",6.9,9707,28,700,"2021-01-27",347,21,3237,3237,1839,1839,5003769
"g80-89","Hombre",4.1,5758,39.7,994,"2021-01-27",171,17,1865,1865,1037,1037,5003769
"g90 o mas","Hombre",0.9,1306,13.9,348,"2021-01-27",40,6,383,383,198,198,5003769
"g10-19","Mujer",10.1,15540,0.1,1,"2021-01-27",517,0,5523,5523,3054,3054,5003769
"g20-29","Mujer",13.2,20421,0.1,1,"2021-01-27",553,0,6419,6419,3399,3399,5003769
"g30-39","Mujer",13.9,21429,0.3,5,"2021-01-27",614,0,6957,6957,3841,3841,5003769
"g40-49","Mujer",17,26253,0.7,14,"2021-01-27",835,0,9054,9054,5073,5073,5003769
"g50-59","Mujer",15.3,23561,1.9,36,"2021-01-27",781,-1,8127,8127,4562,4562,5003769
"g60-69","Mujer",9.8,15134,6.1,116,"2021-01-27",481,1,5241,5241,2924,2924,5003769
"g70-79","Mujer",6.7,10338,18.3,351,"2021-01-27",341,9,3474,3474,1923,1923,5003769
"g80-89","Mujer",5.6,8578,44.8,858,"2021-01-27",228,14,2702,2702,1442,1442,5003769
"g90 o mas","Mujer",2.2,3439,27.9,535,"2021-01-27",83,16,1045,1045,563,563,5003769
"g0-9","Hombre",7.1,10124,0,0,"2021-01-28",316,0,3986,3986,2266,2266,5003769
"g10-19","Hombre",11,15717,0,0,"2021-01-28",377,0,5624,5624,2921,2921,5003769
"g20-29","Hombre",13.4,19182,0,1,"2021-01-28",347,0,5917,5917,3031,3031,5003769
"g30-39","Hombre",13.6,19461,0.3,7,"2021-01-28",404,0,6259,6259,3270,3270,5003769
"g40-49","Hombre",17.1,24527,1,26,"2021-01-28",594,1,8108,8108,4395,4395,5003769
"g50-59","Hombre",15.3,21912,4.3,109,"2021-01-28",533,1,7478,7478,4020,4020,5003769
"g60-69","Hombre",10.8,15430,12.5,318,"2021-01-28",335,3,5240,5240,2828,2828,5003769
"g70-79","Hombre",6.9,9949,28.1,714,"2021-01-28",242,14,3303,3303,1815,1815,5003769
"g80-89","Hombre",4.1,5902,39.8,1012,"2021-01-28",144,18,1904,1904,1016,1016,5003769
"g90 o mas","Hombre",0.9,1330,14,355,"2021-01-28",24,7,379,379,190,190,5003769
"g10-19","Mujer",10.1,15900,0.1,2,"2021-01-28",360,1,5583,5583,2936,2936,5003769
"g20-29","Mujer",13.2,20789,0.1,1,"2021-01-28",368,0,6341,6341,3190,3190,5003769
"g30-39","Mujer",13.9,21889,0.3,5,"2021-01-28",460,0,6967,6967,3726,3726,5003769
"g40-49","Mujer",17,26858,0.8,15,"2021-01-28",605,1,9099,9099,4901,4901,5003769
"g50-59","Mujer",15.2,24069,1.8,36,"2021-01-28",508,0,8136,8136,4420,4420,5003769
"g60-69","Mujer",9.8,15499,6,118,"2021-01-28",365,2,5311,5311,2832,2832,5003769
"g70-79","Mujer",6.7,10580,18.2,359,"2021-01-28",242,8,3487,3487,1888,1888,5003769
"g80-89","Mujer",5.5,8750,45.2,890,"2021-01-28",172,32,2718,2718,1403,1403,5003769
"g90 o mas","Mujer",2.2,3522,27.6,544,"2021-01-28",83,9,1064,1064,565,565,5003769
"g0-9","Hombre",7.1,10513,0,0,"2021-01-29",389,0,4122,4122,2306,2306,5003769
"g10-19","Hombre",11,16162,0,0,"2021-01-29",445,0,5644,5644,2913,2913,5003769
"g20-29","Hombre",13.3,19607,0,1,"2021-01-29",425,0,5818,5818,2939,2939,5003769
"g30-39","Hombre",13.5,19960,0.3,7,"2021-01-29",499,0,6256,6256,3247,3247,5003769
"g40-49","Hombre",17.1,25163,1,26,"2021-01-29",636,0,8141,8141,4360,4360,5003769
"g50-59","Hombre",15.3,22533,4.3,111,"2021-01-29",621,2,7572,7572,4017,4017,5003769
"g60-69","Hombre",10.7,15828,12.5,325,"2021-01-29",398,7,5289,5289,2753,2753,5003769
"g70-79","Hombre",6.9,10182,28.1,731,"2021-01-29",233,17,3327,3327,1754,1754,5003769
"g80-89","Hombre",4.1,6047,39.9,1039,"2021-01-29",145,27,1927,1927,1012,1012,5003769
"g90 o mas","Hombre",0.9,1363,13.9,363,"2021-01-29",33,8,387,387,197,197,5003769
"g10-19","Mujer",10.1,16366,0.1,2,"2021-01-29",466,0,5637,5637,2934,2934,5003769
"g20-29","Mujer",13.1,21273,0,1,"2021-01-29",484,0,6255,6255,3135,3135,5003769
"g30-39","Mujer",13.9,22481,0.2,5,"2021-01-29",592,0,7031,7031,3725,3725,5003769
"g40-49","Mujer",17,27613,0.7,15,"2021-01-29",755,0,9160,9160,4858,4858,5003769
"g50-59","Mujer",15.2,24720,1.8,36,"2021-01-29",651,0,8189,8189,4307,4307,5003769
"g60-69","Mujer",9.8,15886,5.9,119,"2021-01-29",387,1,5314,5314,2792,2792,5003769
"g70-79","Mujer",6.7,10835,18.2,366,"2021-01-29",255,7,3514,3514,1850,1850,5003769
"g80-89","Mujer",5.5,8963,45,904,"2021-01-29",213,14,2737,2737,1391,1391,5003769
"g90 o mas","Mujer",2.2,3578,27.9,559,"2021-01-29",56,15,1047,1047,540,540,5003769
"g0-9","Hombre",7.2,10912,0,0,"2021-01-30",399,0,4234,4234,2452,2452,5003769
"g10-19","Hombre",11,16643,0,0,"2021-01-30",481,0,5661,5661,3046,3046,5003769
"g20-29","Hombre",13.2,20011,0,1,"2021-01-30",404,0,5713,5713,3015,3015,5003769
"g30-39","Hombre",13.5,20461,0.3,7,"2021-01-30",501,0,6250,6250,3352,3352,5003769
"g40-49","Hombre",17.1,25803,1,26,"2021-01-30",640,0,8213,8213,4573,4573,5003769
"g50-59","Hombre",15.3,23114,4.2,111,"2021-01-30",581,0,7573,7573,4166,4166,5003769
"g60-69","Hombre",10.7,16191,12.6,333,"2021-01-30",363,8,5206,5206,2792,2792,5003769
"g70-79","Hombre",6.9,10410,28,742,"2021-01-30",228,11,3296,3296,1775,1775,5003769
"g80-89","Hombre",4.1,6192,39.9,1056,"2021-01-30",145,17,1924,1924,1053,1053,5003769
"g90 o mas","Hombre",0.9,1400,14,370,"2021-01-30",37,7,388,388,213,213,5003769
"g10-19","Mujer",10.1,16833,0.1,2,"2021-01-30",467,0,5650,5650,3030,3030,5003769
"g20-29","Mujer",13.1,21718,0,1,"2021-01-30",445,0,6175,6175,3229,3229,5003769
"g30-39","Mujer",13.8,23014,0.2,5,"2021-01-30",533,0,7016,7016,3803,3803,5003769
"g40-49","Mujer",17,28340,0.8,16,"2021-01-30",727,1,9210,9210,5057,5057,5003769
"g50-59","Mujer",15.2,25317,1.8,37,"2021-01-30",597,1,8133,8133,4406,4406,5003769
"g60-69","Mujer",9.8,16330,5.9,121,"2021-01-30",444,2,5382,5382,2934,2934,5003769
"g70-79","Mujer",6.7,11119,18.6,384,"2021-01-30",284,18,3516,3516,1922,1922,5003769
"g80-89","Mujer",5.5,9182,44.7,921,"2021-01-30",219,17,2682,2682,1464,1464,5003769
"g90 o mas","Mujer",2.2,3643,27.9,574,"2021-01-30",65,15,1014,1014,529,529,5003769
"g0-9","Hombre",7.3,11102,0,0,"2021-01-31",190,0,4328,4328,2427,2427,5003769
"g10-19","Hombre",11,16881,0,0,"2021-01-31",238,0,5720,5720,2984,2984,5003769
"g20-29","Hombre",13.2,20218,0,1,"2021-01-31",207,0,5743,5743,2944,2944,5003769
"g30-39","Hombre",13.5,20684,0.3,7,"2021-01-31",223,0,6310,6310,3293,3293,5003769
"g40-49","Hombre",17.1,26133,1,26,"2021-01-31",330,0,8334,8334,4510,4510,5003769
"g50-59","Hombre",15.3,23428,4.1,112,"2021-01-31",314,1,7683,7683,4122,4122,5003769
"g60-69","Hombre",10.7,16392,12.6,340,"2021-01-31",201,7,5286,5286,2738,2738,5003769
"g70-79","Hombre",6.9,10515,28,757,"2021-01-31",105,15,3304,3304,1714,1714,5003769
"g80-89","Hombre",4.1,6251,40,1080,"2021-01-31",59,24,1933,1933,1009,1009,5003769
"g90 o mas","Hombre",0.9,1413,13.9,376,"2021-01-31",13,6,387,387,205,205,5003769
"g10-19","Mujer",10.1,17084,0.1,2,"2021-01-31",251,0,5750,5750,3040,3040,5003769
"g20-29","Mujer",13,21954,0,1,"2021-01-31",236,0,6229,6229,3193,3193,5003769
"g30-39","Mujer",13.8,23273,0.2,5,"2021-01-31",259,0,7089,7089,3715,3715,5003769
"g40-49","Mujer",17.1,28721,0.8,16,"2021-01-31",381,0,9373,9373,5022,5022,5003769
"g50-59","Mujer",15.2,25647,1.8,38,"2021-01-31",330,1,8257,8257,4329,4329,5003769
"g60-69","Mujer",9.8,16527,5.8,122,"2021-01-31",197,1,5407,5407,2872,2872,5003769
"g70-79","Mujer",6.7,11234,18.6,391,"2021-01-31",115,7,3536,3536,1864,1864,5003769
"g80-89","Mujer",5.5,9290,44.7,941,"2021-01-31",108,20,2710,2710,1412,1412,5003769
"g90 o mas","Mujer",2.2,3665,27.9,587,"2021-01-31",22,13,995,995,479,479,5003769
"g0-9","Hombre",7.3,11354,0,0,"2021-02-01",252,0,4470,4470,2295,2295,5003769
"g10-19","Hombre",11,17259,0,0,"2021-02-01",378,0,5935,5935,2874,2874,5003769
"g20-29","Hombre",13.2,20608,0,1,"2021-02-01",390,0,5979,5979,2830,2830,5003769
"g30-39","Hombre",13.5,21102,0.3,7,"2021-02-01",418,0,6599,6599,3201,3201,5003769
"g40-49","Hombre",17.1,26729,1,26,"2021-02-01",596,0,8746,8746,4368,4368,5003769
"g50-59","Hombre",15.3,23952,4.2,114,"2021-02-01",524,2,8044,8044,4056,4056,5003769
"g60-69","Hombre",10.7,16732,12.6,344,"2021-02-01",340,4,5505,5505,2685,2685,5003769
"g70-79","Hombre",6.9,10720,28.1,766,"2021-02-01",205,9,3433,3433,1686,1686,5003769
"g80-89","Hombre",4.1,6380,39.9,1087,"2021-02-01",129,7,2012,2012,955,955,5003769
"g90 o mas","Hombre",0.9,1436,14,381,"2021-02-01",23,5,400,400,205,205,5003769
"g10-19","Mujer",10.2,17438,0.1,2,"2021-02-01",354,0,5967,5967,2917,2917,5003769
"g20-29","Mujer",13,22390,0,1,"2021-02-01",436,0,6494,6494,3132,3132,5003769
"g30-39","Mujer",13.8,23715,0.2,5,"2021-02-01",442,0,7390,7390,3597,3597,5003769
"g40-49","Mujer",17.1,29363,0.8,16,"2021-02-01",642,0,9815,9815,4860,4860,5003769
"g50-59","Mujer",15.2,26177,1.8,38,"2021-02-01",530,0,8583,8583,4190,4190,5003769
"g60-69","Mujer",9.8,16862,5.8,123,"2021-02-01",335,1,5624,5624,2752,2752,5003769
"g70-79","Mujer",6.7,11477,18.5,394,"2021-02-01",243,3,3675,3675,1823,1823,5003769
"g80-89","Mujer",5.5,9437,45,958,"2021-02-01",147,17,2769,2769,1313,1313,5003769
"g90 o mas","Mujer",2.2,3724,27.9,594,"2021-02-01",59,7,1016,1016,460,460,5003769
"g0-9","Hombre",7.4,11800,0,0,"2021-02-02",446,0,4600,4600,2412,2412,5003769
"g10-19","Hombre",11.1,17792,0,0,"2021-02-02",533,0,6036,6036,2954,2954,5003769
"g20-29","Hombre",13.1,21014,0,1,"2021-02-02",406,0,5932,5932,2703,2703,5003769
"g30-39","Hombre",13.5,21599,0.3,7,"2021-02-02",497,0,6609,6609,3118,3118,5003769
"g40-49","Hombre",17.1,27364,0.9,26,"2021-02-02",635,0,8782,8782,4230,4230,5003769
"g50-59","Hombre",15.3,24559,4.1,114,"2021-02-02",607,0,8106,8106,3924,3924,5003769
"g60-69","Hombre",10.7,17118,12.6,350,"2021-02-02",386,6,5470,5470,2541,2541,5003769
"g70-79","Hombre",6.9,10976,28.2,785,"2021-02-02",256,19,3426,3426,1616,1616,5003769
"g80-89","Hombre",4,6482,39.8,1106,"2021-02-02",102,19,1956,1956,895,895,5003769
"g90 o mas","Hombre",0.9,1466,14,390,"2021-02-02",30,9,390,390,200,200,5003769
"g10-19","Mujer",10.2,17941,0.1,2,"2021-02-02",503,0,6008,6008,2918,2918,5003769
"g20-29","Mujer",13,22832,0,1,"2021-02-02",442,0,6430,6430,2964,2964,5003769
"g30-39","Mujer",13.8,24259,0.2,5,"2021-02-02",544,0,7352,7352,3444,3444,5003769
"g40-49","Mujer",17.1,30092,0.7,16,"2021-02-02",729,0,9857,9857,4674,4674,5003769
"g50-59","Mujer",15.2,26773,1.7,38,"2021-02-02",596,0,8529,8529,3993,3993,5003769
"g60-69","Mujer",9.8,17265,5.9,128,"2021-02-02",403,5,5594,5594,2612,2612,5003769
"g70-79","Mujer",6.7,11783,18.4,401,"2021-02-02",306,7,3702,3702,1786,1786,5003769
"g80-89","Mujer",5.5,9622,44.9,980,"2021-02-02",185,22,2742,2742,1272,1272,5003769
"g90 o mas","Mujer",2.1,3778,28.1,613,"2021-02-02",54,19,978,978,422,422,5003769
"g0-9","Hombre",7.4,12091,0,0,"2021-02-03",291,0,4520,4520,2283,2283,5003769
"g10-19","Hombre",11.2,18156,0,0,"2021-02-03",364,0,5823,5823,2816,2816,5003769
"g20-29","Hombre",13.1,21264,0.1,2,"2021-02-03",250,1,5620,5620,2429,2429,5003769
"g30-39","Hombre",13.5,21900,0.3,8,"2021-02-03",301,1,6290,6290,2843,2843,5003769
